mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,5,client,0:00:19,"Yeah, whatever. I just, yeah.",8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,6,therapist,0:00:22,It seems like that doesn't-isn't really a concern for you at this time?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,7,client,0:00:27,"It's just like the same thing every day like, I don't really know why. Like um, so I signed your paper, why are asking me all these questions?",8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,8,therapist,0:00:34,"So you're kind of wondering what the point of these visits are, me coming to your house.",8,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,9,client,0:00:38,Yup.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,10,therapist,0:00:39,Okay. Would it be okay with you if I kind of explained again kind of what this program is about?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,11,client,0:00:45,I guess so.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,12,therapist,0:00:46,"You know that I will be stopping by every day just to make sure that you're here and following and-and responding to your GPS and making sure that that's charged up every day and that, um, if you're leaving the house without permission, that we will be aware of that as well. Um, and kinda just to get to know you as well when I come for these visits 'cause, um, you know that's kind of my role as your caseworker is just to-to monitor your day-to-day stuff.",8,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,13,client,0:01:10,So you just wanna know my business?,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,14,therapist,0:01:13,It does kinda come off as nosy at times I'm sure.,8,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,15,client,0:01:16,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,16,therapist,0:01:17,"I know uh, some clients have struggled with understanding that I really do care about you. And you know that when we first met that you had expressed a goal of, um, getting off this program as quickly as possible.",8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,17,client,0:01:28,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,18,therapist,0:01:28,So I know just kinda being here when you need to be here is one way of doing that.,8,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,19,client,0:01:33,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,20,therapist,0:01:35,Yet you still can seem kind of annoyed that this is something that we still have to do.,8,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,21,client,0:01:40,Yeah. I mean I guess I'll be here if I have to be but I can't make any promises that I won't leave.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,22,therapist,0:01:47,So you're still kinda concerned that you're not quite sure if you will be able to do this successfully?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,23,client,0:01:53,"No, 'cause this just kinda feels like why do you need to know my business? Why do you care?",8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,24,therapist,0:01:58,"Um, and-and I'm sure that does seem kind of confusing too 'cause I'm sure you've got a lot of other people involved in your life right now with the courts I'm sure, I know that your mom is concerned about you as well and there's this one other person kinda checking in on you as well.",8,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,25,client,0:02:10,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,26,therapist,0:02:11,I'm sure it's pretty overwhelming.,8,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,27,client,0:02:13,It's just like a lot.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,28,therapist,0:02:14,Mm-hmm.,8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,29,client,0:02:15,And you feel like there's all these rules.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,30,therapist,0:02:17,Yeah. And there is and I'm sure that it is really struggling at times too.,8,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,31,client,0:02:22,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,32,therapist,0:02:23,"Um, and I know some clients have expressed just really valuing their freedom. They didn't realize how much they really valued that until it was gone.",8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,33,client,0:02:29,"Right, I think that's the only thing that I wish I had now.",8,,,,,,,,change,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,34,therapist,0:02:34,Your freedom?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,35,client,0:02:35,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,36,therapist,0:02:36,What would be some ways you could go about being able to get your freedom back?,8,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,37,client,0:02:42,I guess like your sign your papers.,8,,,,,,,,change,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,38,therapist,0:02:44,"Mm-hmm, yup that's one step, just sign the papers when I come by. Even though it seems like it's kinda annoying at times, it is something that we're contracted to do.",8,TRUE,advice,FALSE,,FALSE,,therapist_input,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,39,client,0:02:53,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,40,therapist,0:02:54,What are some other ways you feel like you can get your freedom back?,8,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,41,client,0:02:58,Not do this again so that I don't ever have to be here and be stuck in my house and all of these people coming to visit me and know my business.,8,,,,,,,,change,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,42,therapist,0:03:06,"So that's something that will motivate you to not do what you did, not commit that crime, and, um, 'cause you do not like when we stop by?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,43,client,0:03:14,Yup.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,44,therapist,0:03:15,"That's okay. Well, I know that you are making an effort. I do appreciate then and when-when I do stop by that you still sign the paperwork even though you feel like it's annoying at times. So, thank you for, uh, at least doing that.",8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,45,client,0:03:26,Mm-hmm.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,46,therapist,0:03:27,"Okay. Um, before I leave today is there anything else you'd like to add or-or need to share with me?",8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,47,client,0:03:34,Not really.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,48,therapist,0:03:35,"Okay, well just so you know, again, I do have to come back so I'll see you later today then.",8,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,49,client,0:03:40,All right.,8,,,,,,,,neutral,,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,50,therapist,0:03:40,All right.,8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,45,MI role play,https://www.youtube.com/watch?v=mxyhAK5ae0o,compliance with rules,51,client,0:03:41,Bye.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,0,therapist,0:00:15,"So, Jacob, everything looks very normal on your physical exam. Do you have any questions for me?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,1,client,0:00:20,No.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,2,therapist,0:00:22,"Okay. I see that you filled out our, um, alcohol and drug questionnaire. Is it okay if we go through this together?",8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,3,client,0:00:29,Sure.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,4,therapist,0:00:30,Okay. What we talk about is confidential. I only tell your parents about what we say if you give your permission or if I become worried about a danger to-to you or to someone else. Does that make sense?,8,TRUE,information,FALSE,,TRUE,closed,therapist_input,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,5,client,0:00:42,Yeah.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,6,therapist,0:00:43,"Okay. So, let's take a look. So I see that you have marked that you sometimes use alcohol, and that you have used alcohol to relax, feel better about yourself or fit in. Do you mind telling me a little bit more about your alcohol use?",8,TRUE,information,FALSE,,TRUE,closed,therapist_input,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,7,client,0:00:57,"It's not a big deal. Sometimes with my friends, we'll drink a few beers and when we're hanging out or when we're at a party, and sometimes rum and cokes.",8,,,,,,,,sustain,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,8,therapist,0:01:11,"Okay, so how many do you usually have at a time?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,9,client,0:01:15,"Um, three or four, probably. I don't keep track.",8,,,,,,,,sustain,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,10,therapist,0:01:21,Okay. And how often?,8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,11,client,0:01:25,"Um, probably about once or twice a month.",8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,12,therapist,0:01:29,"Okay. So, you drink with friends, sort of three or four beers or mixed drinks, one or two times a month. How long have you been doing that?",8,FALSE,,TRUE,simple,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,13,client,0:01:39,Probably since last October.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,14,therapist,0:01:43,"So, for about six months. I'm curious. What do you like about drinking alcohol?",8,FALSE,,TRUE,simple,TRUE,open,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,15,client,0:01:49,What do I like about it?,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,16,therapist,0:01:51,Yeah.,8,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,17,client,0:01:52,"Um, I don't know. It's just fun to drink with my friends, like when we're at a party at someone else's house, and we're drinking with other people that we don't know. It tastes good.",8,,,,,,,,sustain,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,18,therapist,0:02:09,"Okay. So, it sounds like you feel relaxed and have fun when you're drinking with friends and you like the taste.",8,FALSE,,TRUE,simple,FALSE,,reflection,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,19,client,0:02:16,Mm-hmm.,8,,,,,,,,neutral,,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,20,therapist,0:02:17,"Okay. I'm also curious, are there any parts about your alcohol use that you don't like?",8,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,46,"Adolescent brief intervention: ""Jacob""",https://www.youtube.com/watch?v=GvaOXREccHI&feature=emb_title,reducing alcohol consumption,21,client,0:02:22,"Um, I don't like when I get sick in the mornings 'cause of hangovers and-",8,,,,,,,,change,,
